, PRIMARY DESCRIPTION,Date,Counts,Cases - Total
792,ROBBERY,2020-09-26,16,230
783,THEFT,2020-09-26,131,230
789,WEAPONS VIOLATION,2020-09-26,25,230
302,ARSON,2020-09-27,4,152
291,ASSAULT,2020-09-27,71,152
288,BATTERY,2020-09-27,162,152
297,BURGLARY,2020-09-27,21,152
308,CONCEALED CARRY LICENSE VIOLATION,2020-09-27,1,152
290,CRIMINAL DAMAGE,2020-09-27,86,152
303,CRIMINAL SEXUAL ASSAULT,2020-09-27,4,152
298,CRIMINAL TRESPASS,2020-09-27,14,152
292,DECEPTIVE PRACTICE,2020-09-27,36,152
300,HOMICIDE,2020-09-27,5,152
309,INTERFERENCE WITH PUBLIC OFFICER,2020-09-27,1,152
293,MOTOR VEHICLE THEFT,2020-09-27,30,152
299,NARCOTICS,2020-09-27,14,152
301,OFFENSE INVOLVING CHILDREN,2020-09-27,5,152
295,OTHER OFFENSE,2020-09-27,29,152
305,PUBLIC INDECENCY,2020-09-27,1,152
307,PUBLIC PEACE VIOLATION,2020-09-27,1,152
296,ROBBERY,2020-09-27,23,152
304,SEX OFFENSE,2020-09-27,2,152
306,STALKING,2020-09-27,1,152
289,THEFT,2020-09-27,115,152
294,WEAPONS VIOLATION,2020-09-27,29,152
3669,ARSON,2020-09-28,1,415
3654,ASSAULT,2020-09-28,72,415
3653,BATTERY,2020-09-28,86,415
3659,BURGLARY,2020-09-28,25,415
3655,CRIMINAL DAMAGE,2020-09-28,56,415
3667,CRIMINAL SEXUAL ASSAULT,2020-09-28,2,415
3663,CRIMINAL TRESPASS,2020-09-28,5,415
3656,DECEPTIVE PRACTICE,2020-09-28,50,415
3668,HOMICIDE,2020-09-28,2,415
3672,INTIMIDATION,2020-09-28,1,415
3671,KIDNAPPING,2020-09-28,1,415
3660,MOTOR VEHICLE THEFT,2020-09-28,24,415
3661,NARCOTICS,2020-09-28,19,415
3670,OBSCENITY,2020-09-28,1,415
3666,OFFENSE INVOLVING CHILDREN,2020-09-28,3,415
3657,OTHER OFFENSE,2020-09-28,31,415
3664,PUBLIC PEACE VIOLATION,2020-09-28,4,415
3658,ROBBERY,2020-09-28,28,415
3665,SEX OFFENSE,2020-09-28,3,415
3652,THEFT,2020-09-28,113,415
3662,WEAPONS VIOLATION,2020-09-28,17,415
5789,ARSON,2020-09-29,2,373
5778,ASSAULT,2020-09-29,45,373
5776,BATTERY,2020-09-29,86,373
5786,BURGLARY,2020-09-29,14,373
5777,CRIMINAL DAMAGE,2020-09-29,68,373
5785,CRIMINAL TRESPASS,2020-09-29,16,373
5779,DECEPTIVE PRACTICE,2020-09-29,43,373
5787,HOMICIDE,2020-09-29,4,373
5792,KIDNAPPING,2020-09-29,1,373
5793,LIQUOR LAW VIOLATION,2020-09-29,1,373
5781,MOTOR VEHICLE THEFT,2020-09-29,27,373
5783,NARCOTICS,2020-09-29,21,373
5788,OFFENSE INVOLVING CHILDREN,2020-09-29,2,373
5780,OTHER OFFENSE,2020-09-29,41,373
5790,PUBLIC PEACE VIOLATION,2020-09-29,2,373
5782,ROBBERY,2020-09-29,24,373
5791,SEX OFFENSE,2020-09-29,2,373
5794,STALKING,2020-09-29,1,373
5775,THEFT,2020-09-29,93,373
5784,WEAPONS VIOLATION,2020-09-29,20,373
3015,ARSON,2020-09-30,7,448
3006,ASSAULT,2020-09-30,55,448
3003,BATTERY,2020-09-30,119,448
3013,BURGLARY,2020-09-30,18,448
3005,CRIMINAL DAMAGE,2020-09-30,59,448
3017,CRIMINAL SEXUAL ASSAULT,2020-09-30,5,448
3012,CRIMINAL TRESPASS,2020-09-30,20,448
3007,DECEPTIVE PRACTICE,2020-09-30,44,448
3021,HOMICIDE,2020-09-30,2,448
3022,INTERFERENCE WITH PUBLIC OFFICER,2020-09-30,2,448
3026,INTIMIDATION,2020-09-30,1,448
3023,KIDNAPPING,2020-09-30,1,448
3024,LIQUOR LAW VIOLATION,2020-09-30,1,448
3009,MOTOR VEHICLE THEFT,2020-09-30,28,448
3014,NARCOTICS,2020-09-30,18,448
3016,OFFENSE INVOLVING CHILDREN,2020-09-30,6,448
3008,OTHER OFFENSE,2020-09-30,31,448
3019,PROSTITUTION,2020-09-30,2,448
3018,PUBLIC PEACE VIOLATION,2020-09-30,3,448
3010,ROBBERY,2020-09-30,24,448
3025,SEX OFFENSE,2020-09-30,1,448
3020,STALKING,2020-09-30,2,448
3004,THEFT,2020-09-30,104,448
3011,WEAPONS VIOLATION,2020-09-30,21,448
3894,ARSON,2020-10-01,1,351
3879,ASSAULT,2020-10-01,55,351
3877,BATTERY,2020-10-01,109,351
3884,BURGLARY,2020-10-01,20,351
3880,CRIMINAL DAMAGE,2020-10-01,55,351
3891,CRIMINAL SEXUAL ASSAULT,2020-10-01,3,351
3887,CRIMINAL TRESPASS,2020-10-01,9,351
3878,DECEPTIVE PRACTICE,2020-10-01,79,351
3893,HOMICIDE,2020-10-01,2,351
3896,INTIMIDATION,2020-10-01,1,351
3882,MOTOR VEHICLE THEFT,2020-10-01,32,351
3886,NARCOTICS,2020-10-01,13,351
3895,OBSCENITY,2020-10-01,1,351
3888,OFFENSE INVOLVING CHILDREN,2020-10-01,9,351
3881,OTHER OFFENSE,2020-10-01,37,351
3892,PROSTITUTION,2020-10-01,2,351
3890,PUBLIC PEACE VIOLATION,2020-10-01,3,351
3885,ROBBERY,2020-10-01,19,351
3889,SEX OFFENSE,2020-10-01,5,351
3876,THEFT,2020-10-01,111,351
3883,WEAPONS VIOLATION,2020-10-01,21,351
3432,ARSON,2020-10-02,1,396
3418,ASSAULT,2020-10-02,46,396
3415,BATTERY,2020-10-02,88,396
3422,BURGLARY,2020-10-02,20,396
3436,CONCEALED CARRY LICENSE VIOLATION,2020-10-02,1,396
3416,CRIMINAL DAMAGE,2020-10-02,62,396
3427,CRIMINAL SEXUAL ASSAULT,2020-10-02,5,396
3425,CRIMINAL TRESPASS,2020-10-02,11,396
3417,DECEPTIVE PRACTICE,2020-10-02,56,396
3430,HOMICIDE,2020-10-02,3,396
3429,INTERFERENCE WITH PUBLIC OFFICER,2020-10-02,3,396
3431,INTIMIDATION,2020-10-02,2,396
3433,KIDNAPPING,2020-10-02,1,396
3420,MOTOR VEHICLE THEFT,2020-10-02,24,396
3421,NARCOTICS,2020-10-02,23,396
3426,OFFENSE INVOLVING CHILDREN,2020-10-02,6,396
3419,OTHER OFFENSE,2020-10-02,39,396
3435,PUBLIC PEACE VIOLATION,2020-10-02,1,396
3424,ROBBERY,2020-10-02,19,396
3428,SEX OFFENSE,2020-10-02,4,396
3434,STALKING,2020-10-02,1,396
3414,THEFT,2020-10-02,116,396
3423,WEAPONS VIOLATION,2020-10-02,19,396
2770,ARSON,2020-10-03,1,214
2756,ASSAULT,2020-10-03,52,214
2753,BATTERY,2020-10-03,122,214
2762,BURGLARY,2020-10-03,15,214
2755,CRIMINAL DAMAGE,2020-10-03,88,214
2767,CRIMINAL SEXUAL ASSAULT,2020-10-03,3,214
2763,CRIMINAL TRESPASS,2020-10-03,15,214
2759,DECEPTIVE PRACTICE,2020-10-03,35,214
2769,INTERFERENCE WITH PUBLIC OFFICER,2020-10-03,2,214
2768,INTIMIDATION,2020-10-03,2,214
2757,MOTOR VEHICLE THEFT,2020-10-03,45,214
2764,NARCOTICS,2020-10-03,10,214
2765,OFFENSE INVOLVING CHILDREN,2020-10-03,4,214
2758,OTHER OFFENSE,2020-10-03,41,214
2766,PUBLIC PEACE VIOLATION,2020-10-03,3,214
2761,ROBBERY,2020-10-03,21,214
2772,SEX OFFENSE,2020-10-03,1,214
2771,STALKING,2020-10-03,1,214
2754,THEFT,2020-10-03,114,214
2760,WEAPONS VIOLATION,2020-10-03,28,214
2954,ARSON,2020-10-04,3,145
2944,ASSAULT,2020-10-04,53,145
2941,BATTERY,2020-10-04,120,145
2951,BURGLARY,2020-10-04,14,145
2960,CONCEALED CARRY LICENSE VIOLATION,2020-10-04,1,145
2943,CRIMINAL DAMAGE,2020-10-04,88,145
2953,CRIMINAL SEXUAL ASSAULT,2020-10-04,4,145
2952,CRIMINAL TRESPASS,2020-10-04,6,145
2945,DECEPTIVE PRACTICE,2020-10-04,51,145
2956,HOMICIDE,2020-10-04,2,145
2958,INTERFERENCE WITH PUBLIC OFFICER,2020-10-04,2,145
2946,MOTOR VEHICLE THEFT,2020-10-04,32,145
2950,NARCOTICS,2020-10-04,14,145
2955,OFFENSE INVOLVING CHILDREN,2020-10-04,2,145
2948,OTHER OFFENSE,2020-10-04,26,145
2957,PUBLIC PEACE VIOLATION,2020-10-04,2,145
2949,ROBBERY,2020-10-04,23,145
2959,SEX OFFENSE,2020-10-04,2,145
2942,THEFT,2020-10-04,105,145
2947,WEAPONS VIOLATION,2020-10-04,31,145
3632,ARSON,2020-10-05,2,542
3617,ASSAULT,2020-10-05,50,542
3615,BATTERY,2020-10-05,88,542
3624,BURGLARY,2020-10-05,16,542
3616,CRIMINAL DAMAGE,2020-10-05,73,542
3631,CRIMINAL SEXUAL ASSAULT,2020-10-05,3,542
3625,CRIMINAL TRESPASS,2020-10-05,8,542
3619,DECEPTIVE PRACTICE,2020-10-05,41,542
3627,HOMICIDE,2020-10-05,4,542
3626,INTERFERENCE WITH PUBLIC OFFICER,2020-10-05,5,542
3620,MOTOR VEHICLE THEFT,2020-10-05,32,542
3622,NARCOTICS,2020-10-05,26,542
3630,OFFENSE INVOLVING CHILDREN,2020-10-05,3,542
3618,OTHER OFFENSE,2020-10-05,42,542
3629,PUBLIC PEACE VIOLATION,2020-10-05,3,542
3623,ROBBERY,2020-10-05,24,542
3628,SEX OFFENSE,2020-10-05,3,542
3633,STALKING,2020-10-05,1,542
3614,THEFT,2020-10-05,114,542
3621,WEAPONS VIOLATION,2020-10-05,28,542
2454,ARSON,2020-10-06,5,543
2446,ASSAULT,2020-10-06,47,543
2442,BATTERY,2020-10-06,125,543
2452,BURGLARY,2020-10-06,22,543
2460,CONCEALED CARRY LICENSE VIOLATION,2020-10-06,1,543
2444,CRIMINAL DAMAGE,2020-10-06,71,543
2457,CRIMINAL SEXUAL ASSAULT,2020-10-06,2,543
2453,CRIMINAL TRESPASS,2020-10-06,9,543
2445,DECEPTIVE PRACTICE,2020-10-06,59,543
2461,HOMICIDE,2020-10-06,1,543
2462,INTERFERENCE WITH PUBLIC OFFICER,2020-10-06,1,543
2459,LIQUOR LAW VIOLATION,2020-10-06,2,543
2447,MOTOR VEHICLE THEFT,2020-10-06,33,543
2448,NARCOTICS,2020-10-06,30,543
2456,OFFENSE INVOLVING CHILDREN,2020-10-06,3,543
2449,OTHER OFFENSE,2020-10-06,30,543
2458,PUBLIC PEACE VIOLATION,2020-10-06,2,543
2451,ROBBERY,2020-10-06,25,543
